sale_date,order_id,region,state,category,product,seller,channel,payment_status,quantity,unit_price,unit_cost
2026-04-12,PED-00434,Nordeste,CE,Serviços,Implantação de Rede,Diego Santos,Venda direta,Parcelado,2,3303.49,1273.49
2026-04-12,PED-01273,Nordeste,RN,Computadores,Notebook Pro,Carla Souza,Online,Pago,5,5652.04,4464.94
2026-04-13,PED-00174,Sudeste,MG,Periféricos,Monitor 27,Carla Souza,Venda direta,Pago,4,1762.39,1105.7
2026-04-15,PED-00015,Sul,RS,Periféricos,Monitor 27,Fernanda Costa,Venda direta,Pago,4,1751.17,1075.74
2026-04-16,PED-01060,Centro-Oeste,DF,Periféricos,Teclado Mecânico,Fernanda Costa,Online,Pago,1,497.89,284.53
2026-04-17,PED-00876,Sudeste,ES,Computadores,Mini PC,Gustavo Rocha,Online,Pago,5,3201.53,2386.08
2026-04-17,PED-00934,Sudeste,SP,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Online,Pago,3,2109.62,1395.74
2026-04-17,PED-01118,Centro-Oeste,MT,Computadores,Notebook Pro,Gustavo Rocha,Venda direta,Pago,1,5917.45,4493.78
2026-04-18,PED-00188,Sudeste,RJ,Infraestrutura,Access Point,Diego Santos,Parceiros,Pendente,3,1184.85,675.16
2026-04-20,PED-00036,Nordeste,PE,Periféricos,Monitor 27,Ana Lima,Parceiros,Pago,2,1625.82,1087.01
2026-04-21,PED-00183,Centro-Oeste,DF,Computadores,Notebook Pro,Diego Santos,Loja física,Pendente,1,5865.42,4381.26
2026-04-21,PED-00398,Centro-Oeste,MS,Periféricos,Mouse Sem Fio,Fernanda Costa,Parceiros,Pago,2,194.39,106.46
2026-04-21,PED-00884,Sul,SC,Serviços,Suporte Remoto,Ana Lima,Venda direta,Pago,1,481.8,131.23
2026-04-21,PED-01266,Sul,RS,Serviços,Suporte Remoto,Gustavo Rocha,Parceiros,Pago,1,538.74,138.89
2026-04-23,PED-00743,Sul,RS,Periféricos,Teclado Mecânico,Fernanda Costa,Online,Pago,4,453.11,288.09
2026-04-23,PED-00813,Nordeste,PE,Serviços,Suporte Remoto,Diego Santos,Venda direta,Pago,1,540.14,138.63
2026-04-23,PED-01144,Sul,RS,Serviços,Consultoria TI,Gustavo Rocha,Online,Pago,2,2044.32,564.47
2026-04-25,PED-00488,Nordeste,BA,Infraestrutura,Access Point,Carla Souza,Parceiros,Pendente,5,1096.22,719.21
2026-04-26,PED-00296,Centro-Oeste,DF,Periféricos,Teclado Mecânico,Carla Souza,Venda direta,Parcelado,2,450.58,276.53
2026-04-26,PED-00638,Nordeste,CE,Infraestrutura,Firewall Appliance,Bruno Silva,Online,Pago,3,5153.03,3989.1
2026-04-26,PED-01183,Sudeste,ES,Infraestrutura,Firewall Appliance,Carla Souza,Parceiros,Pago,4,5440.39,3981.16
2026-04-27,PED-00941,Sul,RS,Periféricos,Monitor 27,Diego Santos,Parceiros,Pago,2,1621.02,1061.96
2026-04-27,PED-01072,Norte,PA,Infraestrutura,Firewall Appliance,Diego Santos,Venda direta,Pago,4,5455.34,4089.38
2026-04-28,PED-00394,Centro-Oeste,MS,Computadores,Mini PC,Ana Lima,Online,Pago,2,2974.12,2364.9
2026-04-29,PED-00031,Sudeste,SP,Infraestrutura,Access Point,Gustavo Rocha,Venda direta,Parcelado,3,1062.23,697.96
2026-04-29,PED-00760,Centro-Oeste,GO,Computadores,Notebook Pro,Gustavo Rocha,Venda direta,Pago,4,5727.92,4314.9
2026-05-01,PED-00574,Sul,SC,Computadores,Mini PC,Gustavo Rocha,Parceiros,Pago,1,3272.01,2293.06
2026-05-02,PED-00067,Sul,PR,Infraestrutura,Access Point,Carla Souza,Online,Pago,3,1041.3,705.01
2026-05-02,PED-00738,Nordeste,RN,Computadores,Mini PC,Fernanda Costa,Parceiros,Pago,1,3341.02,2273.96
2026-05-02,PED-01055,Sul,SC,Infraestrutura,Switch Gerenciável,Ana Lima,Venda direta,Pendente,5,2104.22,1403.42
2026-05-02,PED-01223,Sudeste,MG,Serviços,Implantação de Rede,Bruno Silva,Venda direta,Pago,2,3215.66,1273.7
2026-05-03,PED-00724,Norte,RO,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Online,Pendente,2,2027.41,1333.87
2026-05-04,PED-01169,Sul,PR,Infraestrutura,Firewall Appliance,Ana Lima,Loja física,Pago,1,5586.69,3933.8
2026-05-05,PED-00359,Sudeste,ES,Periféricos,Monitor 27,Carla Souza,Loja física,Pendente,5,1554.65,1133.21
2026-05-05,PED-00477,Norte,PA,Computadores,Notebook Pro,Fernanda Costa,Venda direta,Pendente,1,5912.24,4262.33
2026-05-05,PED-00630,Sudeste,SP,Periféricos,Monitor 27,Carla Souza,Online,Parcelado,3,1646.14,1147.53
2026-05-06,PED-00148,Nordeste,BA,Periféricos,Mouse Sem Fio,Carla Souza,Loja física,Parcelado,2,199.14,102.89
2026-05-06,PED-00551,Sudeste,ES,Infraestrutura,Firewall Appliance,Diego Santos,Online,Parcelado,1,5712.64,3852.68
2026-05-07,PED-00863,Sul,RS,Serviços,Suporte Remoto,Gustavo Rocha,Online,Parcelado,2,487.51,138.05
2026-05-07,PED-01147,Centro-Oeste,MT,Periféricos,Mouse Sem Fio,Diego Santos,Venda direta,Pago,3,205.53,111.94
2026-05-08,PED-00524,Centro-Oeste,MT,Computadores,Notebook Pro,Gustavo Rocha,Parceiros,Parcelado,1,5856.06,4293.81
2026-05-09,PED-00367,Nordeste,BA,Computadores,Mini PC,Diego Santos,Loja física,Pago,2,3192.45,2317.57
2026-05-09,PED-00508,Nordeste,BA,Infraestrutura,Switch Gerenciável,Gustavo Rocha,Parceiros,Pago,4,1939.39,1390.29
2026-05-10,PED-00405,Sudeste,MG,Serviços,Implantação de Rede,Fernanda Costa,Online,Pago,2,3127.52,1225.28
2026-05-11,PED-00013,Centro-Oeste,GO,Periféricos,Teclado Mecânico,Fernanda Costa,Online,Parcelado,2,481.11,290.48
2026-05-12,PED-00761,Centro-Oeste,MT,Computadores,Notebook Pro,Diego Santos,Online,Pago,5,5976.06,4342.26
2026-05-13,PED-00008,Nordeste,BA,Periféricos,Monitor 27,Fernanda Costa,Parceiros,Pago,3,1629.32,1067.81
2026-05-16,PED-00548,Sul,SC,Periféricos,Mouse Sem Fio,Ana Lima,Parceiros,Parcelado,1,202.39,109.76
2026-05-16,PED-01232,Nordeste,RN,Periféricos,Monitor 27,Gustavo Rocha,Loja física,Pago,4,1724.72,1107.56
2026-05-18,PED-00409,Norte,RO,Periféricos,Mouse Sem Fio,Fernanda Costa,Loja física,Pendente,2,203.54,104.6
2026-05-19,PED-00059,Sudeste,ES,Computadores,Desktop Business,Gustavo Rocha,Loja física,Pendente,3,4990.97,3734.43
2026-05-19,PED-00407,Sudeste,SP,Serviços,Consultoria TI,Fernanda Costa,Venda direta,Pago,1,2166.2,569.44
2026-05-19,PED-00446,Centro-Oeste,MT,Serviços,Implantação de Rede,Diego Santos,Online,Pago,2,3217.46,1254.58
2026-05-21,PED-00163,Sul,RS,Periféricos,Teclado Mecânico,Bruno Silva,Loja física,Pendente,5,460.21,295.72
2026-05-21,PED-01337,Sudeste,MG,Computadores,Desktop Business,Bruno Silva,Parceiros,Pago,3,5174.48,3482.11
2026-05-22,PED-00089,Centro-Oeste,MS,Infraestrutura,Firewall Appliance,Ana Lima,Loja física,Pago,4,5750.82,3802.84
2026-05-22,PED-00511,Sudeste,ES,Periféricos,Monitor 27,Ana Lima,Parceiros,Pendente,2,1589.28,1101.87
2026-05-22,PED-00555,Sudeste,MG,Computadores,Notebook Pro,Carla Souza,Online,Pago,5,6187.65,4365.47
2026-05-23,PED-00162,Sul,PR,Serviços,Suporte Remoto,Fernanda Costa,Parceiros,Pago,2,524.6,138.59
2026-05-23,PED-01330,Sul,SC,Periféricos,Mouse Sem Fio,Ana Lima,Parceiros,Parcelado,2,218.09,105.84
2026-05-24,PED-00444,Sudeste,ES,Periféricos,Mouse Sem Fio,Ana Lima,Parceiros,Pago,2,218.69,109.49
2026-05-26,PED-00196,Centro-Oeste,MS,Serviços,Consultoria TI,Bruno Silva,Loja física,Pendente,2,1933.23,575.41
2026-05-26,PED-00860,Sudeste,RJ,Periféricos,Teclado Mecânico,Carla Souza,Loja física,Pago,1,464.63,273.55
2026-05-27,PED-00866,Sudeste,ES,Infraestrutura,Firewall Appliance,Carla Souza,Venda direta,Pendente,2,5840.78,3984.78
2026-05-28,PED-00214,Centro-Oeste,MS,Computadores,Mini PC,Bruno Silva,Venda direta,Pago,4,3396.83,2335.88
2026-05-30,PED-01259,Sudeste,SP,Infraestrutura,Firewall Appliance,Bruno Silva,Parceiros,Pago,2,5615.37,4144.4
2026-05-30,PED-01285,Nordeste,PE,Periféricos,Monitor 27,Ana Lima,Loja física,Pago,5,1699.67,1114.49
2026-05-31,PED-00474,Sudeste,SP,Periféricos,Teclado Mecânico,Diego Santos,Online,Parcelado,3,499.68,284.47
2026-06-01,PED-00172,Centro-Oeste,MT,Serviços,Suporte Remoto,Bruno Silva,Venda direta,Pago,2,514.65,131.47
2026-06-01,PED-00435,Sul,PR,Infraestrutura,Access Point,Gustavo Rocha,Loja física,Pago,4,1139.2,735.26
2026-06-01,PED-00568,Sul,PR,Periféricos,Mouse Sem Fio,Diego Santos,Venda direta,Pago,2,215.05,110.33
2026-06-01,PED-00935,Norte,PA,Periféricos,Teclado Mecânico,Diego Santos,Online,Pago,2,472.08,289.54
2026-06-02,PED-00705,Sul,RS,Infraestrutura,Switch Gerenciável,Fernanda Costa,Venda direta,Pago,1,2064.77,1368.53
2026-06-03,PED-00456,Sudeste,MG,Serviços,Suporte Remoto,Gustavo Rocha,Venda direta,Parcelado,1,520.05,135.75
2026-06-04,PED-01124,Norte,RO,Periféricos,Monitor 27,Fernanda Costa,Loja física,Pago,2,1632.68,1146.63
2026-06-04,PED-01269,Nordeste,CE,Infraestrutura,Firewall Appliance,Carla Souza,Parceiros,Pago,5,5348.26,4034.21
2026-06-05,PED-00288,Sudeste,MG,Infraestrutura,Access Point,Carla Souza,Parceiros,Parcelado,5,1111.77,695.84
2026-06-06,PED-00006,Sul,SC,Serviços,Consultoria TI,Gustavo Rocha,Parceiros,Pago,2,1958.28,560.47
2026-06-06,PED-00513,Sudeste,RJ,Serviços,Implantação de Rede,Gustavo Rocha,Parceiros,Pendente,1,3243.45,1285.5
2026-06-06,PED-01197,Sudeste,ES,Serviços,Suporte Remoto,Fernanda Costa,Online,Parcelado,2,546.16,140.96
2026-06-07,PED-00965,Sul,RS,Serviços,Implantação de Rede,Ana Lima,Parceiros,Pendente,2,3255.74,1202.63
2026-06-08,PED-00520,Sul,RS,Computadores,Desktop Business,Diego Santos,Parceiros,Pago,3,4778.01,3721.5
2026-06-08,PED-01354,Nordeste,RN,Periféricos,Monitor 27,Bruno Silva,Parceiros,Pendente,4,1636.44,1065.54
2026-06-10,PED-00088,Centro-Oeste,GO,Computadores,Desktop Business,Gustavo Rocha,Online,Pago,3,4797.77,3696.79
2026-06-10,PED-00747,Sul,SC,Infraestrutura,Firewall Appliance,Diego Santos,Loja física,Pago,4,5782.2,4074.92
2026-06-10,PED-01355,Centro-Oeste,MS,Infraestrutura,Access Point,Bruno Silva,Loja física,Parcelado,4,1163.65,714.3
2026-06-11,PED-00859,Sul,RS,Computadores,Mini PC,Gustavo Rocha,Venda direta,Parcelado,3,3141.16,2373.42
2026-06-11,PED-01391,Sul,RS,Serviços,Suporte Remoto,Diego Santos,Venda direta,Pago,1,540.18,140.37
2026-06-13,PED-00150,Sudeste,ES,Infraestrutura,Switch Gerenciável,Bruno Silva,Online,Parcelado,1,1957.71,1310.0
2026-06-13,PED-00201,Nordeste,RN,Infraestrutura,Access Point,Fernanda Costa,Loja física,Parcelado,5,1058.35,724.83
2026-06-13,PED-00854,Sul,RS,Infraestrutura,Firewall Appliance,Gustavo Rocha,Online,Pago,4,5275.92,3969.27
2026-06-13,PED-01021,Sul,PR,Computadores,Notebook Pro,Bruno Silva,Loja física,Pago,5,6082.87,4346.0
2026-06-13,PED-01066,Centro-Oeste,DF,Computadores,Notebook Pro,Carla Souza,Parceiros,Parcelado,2,5884.21,4342.81
2026-06-13,PED-01257,Sudeste,ES,Serviços,Consultoria TI,Bruno Silva,Venda direta,Parcelado,1,2187.12,591.81
2026-06-14,PED-00617,Sul,RS,Computadores,Desktop Business,Bruno Silva,Venda direta,Pago,4,5227.02,3647.56
2026-06-15,PED-01108,Sudeste,ES,Serviços,Consultoria TI,Carla Souza,Online,Pago,2,2082.2,570.03
2026-06-16,PED-00354,Centro-Oeste,DF,Computadores,Mini PC,Gustavo Rocha,Online,Pendente,1,3263.66,2227.96
2026-06-16,PED-00423,Sudeste,MG,Periféricos,Monitor 27,Ana Lima,Venda direta,Pago,1,1672.77,1074.85
2026-06-16,PED-01012,Sul,PR,Periféricos,Monitor 27,Gustavo Rocha,Venda direta,Pago,4,1583.09,1065.95
2026-06-17,PED-01026,Centro-Oeste,MS,Periféricos,Teclado Mecânico,Diego Santos,Parceiros,Pago,3,505.13,281.14
2026-06-18,PED-00166,Nordeste,PE,Periféricos,Teclado Mecânico,Ana Lima,Loja física,Pago,5,506.64,272.61
2026-06-21,PED-00377,Sudeste,RJ,Infraestrutura,Switch Gerenciável,Bruno Silva,Loja física,Pendente,3,2127.53,1357.03
2026-06-21,PED-01212,Nordeste,CE,Computadores,Notebook Pro,Bruno Silva,Online,Parcelado,4,5619.2,4263.79
2026-06-22,PED-00176,Nordeste,RN,Infraestrutura,Firewall Appliance,Carla Souza,Parceiros,Pendente,1,5741.87,3950.19
2026-06-22,PED-00522,Sudeste,RJ,Serviços,Implantação de Rede,Ana Lima,Loja física,Parcelado,2,3169.89,1260.54
2026-06-22,PED-01046,Centro-Oeste,MT,Computadores,Notebook Pro,Bruno Silva,Parceiros,Parcelado,3,5935.29,4572.23
2026-06-23,PED-00901,Nordeste,PE,Computadores,Notebook Pro,Gustavo Rocha,Parceiros,Pago,3,5556.56,4387.21
2026-06-23,PED-01133,Sul,RS,Computadores,Notebook Pro,Diego Santos,Parceiros,Pago,3,5757.22,4592.25
2026-06-24,PED-00677,Sul,RS,Computadores,Desktop Business,Gustavo Rocha,Loja física,Pendente,3,5133.66,3711.29
2026-06-25,PED-00586,Centro-Oeste,GO,Periféricos,Monitor 27,Bruno Silva,Venda direta,Pendente,2,1546.01,1162.41
2026-06-25,PED-01166,Centro-Oeste,GO,Infraestrutura,Switch Gerenciável,Fernanda Costa,Venda direta,Pago,3,1997.68,1301.95
2026-06-26,PED-01382,Sudeste,MG,Infraestrutura,Switch Gerenciável,Carla Souza,Loja física,Parcelado,1,2038.2,1329.81
2026-06-27,PED-00736,Nordeste,RN,Periféricos,Teclado Mecânico,Gustavo Rocha,Loja física,Parcelado,1,448.58,279.7
2026-06-28,PED-01298,Norte,PA,Infraestrutura,Switch Gerenciável,Fernanda Costa,Loja física,Pago,1,1955.49,1323.78
2026-06-29,PED-00346,Sul,PR,Serviços,Consultoria TI,Bruno Silva,Loja física,Pago,2,2029.6,586.68
2026-06-30,PED-00898,Centro-Oeste,MS,Infraestrutura,Access Point,Fernanda Costa,Loja física,Pendente,1,1107.75,685.03
